tweet_id,text,airline,airline_sentiment
568451468560187393,@VirginAmerica  Flight Booking Problems last second flight for next week from SFO- to SAN any chance you want to gift me a promo code since I love you guys,Virgin America,positive
569976620158578688,@VirginAmerica heyyyy guyyyys.. been trying to get through for an hour. can someone call me please? :/,Virgin America,negative
568452186977361921,“@VirginAmerica: @KarinSLee Of course. Have fun celebrating!” Thanks! Happy Chinese New Year!,Virgin America,positive
569438763115536384,@united it's disgusting and unconscionable the treatment I've received tonight.,United,negative
568982505551851520,"@united ""most likely"" makes it sound like you have no idea, which is not how I want my flights to be. Please use facts thanks.",United,negative
568995256525398016,"@united to Late Flight now, but in future flights, train staff better to handle emergency situations, and ground staff in Customer Service",United,negative
569659668412407808,@AmericanAir I still am not on a flight. Ive been here allll day and now we're not boarding because we're waiting for catering?,American,negative
568605001666449408,"@USAirways Thank you, @USAirways!  Your fare to from DTW to DCA was much lower than @Delta and @SouthwestAir!  Thank you! You won me over!",US Airways,positive
568600144406568962,@united 4840 You knew this flight was delayed! MHT to ALB to EWR to get crew. Your arrival is Late Flightr than the departure! Update your site!,United,negative
568918820632403969,@united I think problem resolution should be decided on your end. Especially if you'd like me to continue flying your airline.,United,negative
567827255088390144,@SouthwestAir I'm concerned that you will Cancelled Flight my flight out of BNA tomorrow am. Should I be?,Southwest,negative
570151698489954304,@united it was UA flight 1001! Now I'm currently stuck in Portland because I missed my ride because of the 3 hour delay. #GetMartyHome,United,negative
569927288751587328,STOP. USING.THIS.WORD. IF. YOU'RE. A. COMPANY. RT @JetBlue: Our fleet's on fleek. http://t.co/Fd2TNYcTrB,Delta,negative
567860325179072512,@SouthwestAir took our BOS to BWI plane for a flight to StL and promised a replacement  1.5 hours Late Flightr. Now 2.5 hours delayed. Not happy.,Southwest,negative
569889139593646080,@JetBlue thanks! Calling right now!,Delta,positive
569628145030004736,@USAirways why the hell will you not put us in a hotel when you've stranded us. Your message says mechanical issues not weather. #usairways,US Airways,negative
569623248205430785,@JetBlue kids fly. Don't hire people who don't care about them. This guy. #jetblue http://t.co/clvlhfgUZw,Delta,negative
569643344462262274,#nothelpful MT @AmericanAir: Our call volume is extremely high today. Our apologies. Please continue contacting Reservations for assistance.,American,negative
570195799256072193,@AmericanAir I fly weekly with you and haven't seen one,American,negative
569659137581326336,@USAirways hire smarter IT people if your systems keep crashing instead of some of the mooks you man some of these airports with. #goDelta,US Airways,negative
567735204656066560,"@united @FlyANA_official pleasantly surprised to find ANA has made major upgrades on their transpacific route in flights, planes and service",United,positive
568186573965172736,@united no tag number. Luggage was taken off the weigh scale and appears to have been sent off on conveyor belt without any tag...,United,negative
569978876861902848,"@SouthwestAir ruined my Sunday. 3+ hours of delays out of DIA, now my bags are at the wrong airport. $35 to deliver them? Insult to injury.",Southwest,negative
569161513056935936,@USAirways - been on hold with reservations for over 30 min already! #worstairline,US Airways,negative
568715209944244224,"@USAirways 7+ hrs stranded in DCA...zero apologies and the worst customer service. Been a faithful traveler for 15+ years, but no more!",US Airways,negative
568178151173562368,@SouthwestAir lost my sunglasses &amp; case on a flight 3933 last night - is there a lost &amp; found?,Southwest,negative
569304186548047872,"@JetBlue Another awesome telephone experience with @JetBlue Thank you, Cory! #Greatcustomerservice✈☺",Delta,positive
568278231973044225,@united please give special thanks to Aaron in Tampa office for helping me for literally two hours! He's amazing. Mission accomplished!,United,positive
570260984704700417,@united silly I'm flying delta today. Your united club staff and attendants are surly and unhelpful and always seem bothered by pesky folk,United,negative
568635531900243968,@united I would like a supervisor to talk to. Now we are waiting for a flight attendant as one just walked off &amp; left http://t.co/IpaamZT7Z2,United,negative
568090851907207169,@united my bag is a few days Late Flight to me and this is like the 3rd time in the past couple months.  Where my free miles at?!,United,negative
569881270987186176,"@AmericanAir  upon entering plane to 2 @USAirways stewardesses: ""can I have some water?"" ""no we don't do that. please take your seat""",American,negative
569960904852312064,@USAirways just an FYI I'll be writing registered letters 2 your ceo and those down the line 4 the shameful treatment and reactions we got.,US Airways,negative
569948345583562752,Why “@JetBlue: Our fleet's on fleek. http://t.co/a7NvbJ8ipx”,Delta,positive
569864791323320320,@AmericanAir I do not need an apology. I need you to fix it in a competent manner.,American,negative
569221440794271745,@VirginAmerica wish I can afford to fly with you next Friday  going back home.. love everything  about your airline,Virgin America,positive
569268243854192640,@SouthwestAir There is no way that I am getting back on a plane with your airline. I will be calling to get a refund. As I drive 17 hrs home,Southwest,negative
568128069845848064,@SouthwestAir I don't have a conference number.  I spoke with Courtney in Texas and David before that. they finally fixed mine after an hour,Southwest,negative
568298773941755904,@USAirways testing my patience this evening (or shall I say morning?). We waited an hour at the gate for you to find a gate agent.  130am,US Airways,negative
569604354703020032,@AmericanAir can you help me with a reservation? cant get through on the phone,American,negative
568742080715104256,@SouthwestAir luxury! Only 40 people on this flight. I'm going to get spoiled.,Southwest,negative
569252529596297217,@SouthwestAir officially on hold for 2 hours!,Southwest,negative
569651226280751105,@AmericanAir there is a full flight of customers sitting on the plane waiting for baggage to be loaded on AA 356 in DFW - why? 2 hour delay,American,negative
569168515674058752,"@SouthwestAir Seriously, is the reason for all the Cancelled Flightled flights and long phone wait times that you guys are tremendously understaffed?",Southwest,negative
569930613962072064,@AmericanAir how can I when system always hangs up on me?,American,negative
569246231500685314,"@USAirways to a booked hotel for the night so I had to find him a room at midnight. Then say his bags will be on the plane, but can't (2/3)",US Airways,negative
569929677571166208,Do less please @JetBlue,Delta,negative
568947358349701120,@USAirways hello I have a question for you and your phone lines have jammed,US Airways,negative
569512656274468864,@USAirways Hmmm. Did the flight even really exist or did they just create it last night to get people off their backs? #usairsucks,US Airways,negative
570251909447192577,@USAirways @Beamske how about a real live person talk to the person whose luggage was lost for 4 days and vacation wrecked . @yorkshire2002,US Airways,negative
569829960178905089,@AmericanAir thinks it's a good cs to get everyone through the gate for flight 4275 then we wait bc plane not ready http://t.co/rxmjWoo7Qi,American,negative
569623368711991296,@JetBlue why are there so many delays to north east cities?,Delta,negative
570079041547472896,@united Yo yo yo stuck on the tarmac for over 2 hours at @fly2ohare ... Going to miss my ride at @flypdx help please! #HelpImStuck #United,United,negative
567881730490646528,"@USAirways TYVM USAir, Happy Night@ &lt;3",US Airways,positive
569587371693355008,@AmericanAir leaving over 20 minutes Late Flight. No warnings or communication until we were 15 minutes Late Flight. That's called shitty customer svc,American,negative
